grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[7 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 8, 3]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]]]","[['ROW', 1], ['COL', 2], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 1, 3]]",2,2,4,0,1,1,2,0,4,0,2,0,8.86374831199646
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['COL', 2], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 0, 2]]",1,3,0,0,1,0,1,0,2,1,0,1,30.7386953830719
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 0 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [8, 7, 8]]]","[['ROW', 7], ['COL', 1], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 2, 8]]",1,3,0,0,1,0,1,0,2,1,0,1,22.836257457733154
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [5, 8, 8]], ['FACT', [7, 2, 8]]]","[['ROW', 5], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 0, 8]]",1,3,0,0,0,1,2,1,0,0,1,1,8.911515712738037
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [0 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [8, 2, 3]]]","[['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",2,2,0,0,0,1,2,0,0,0,2,2,3.4615726470947266
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 0, 2]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]]]","[['ROW', 6], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 0, 9]]",6,0,5,0,0,1,2,1,3,0,6,1,7.964071035385132
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 0], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 0, 4]]",6,0,6,0,0,1,2,1,1,0,6,2,8.811038255691528
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [8, 0, 9]]]","[['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [2, 0, 1]]",8,0,0,0,0,1,2,0,2,0,8,2,2.6907310485839844
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 2, 5]], ['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 1]]",5,1,1,0,0,1,2,0,2,0,3,4,3.2735702991485596
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 0 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 3]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 7, 4]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 0], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 2, 9]]",7,0,4,0,0,1,2,1,3,0,5,4,9.200790882110596
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [4, 0, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [0, 1, 4]]",8,0,3,0,0,1,1,0,1,1,5,5,9.363703966140747
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 5], ['COL', 2], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 1, 9]]",6,2,0,0,1,0,2,0,4,0,6,0,10.96636152267456
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [4, 4, 2]], ['FACT', [5, 1, 9]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['COL', 2], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 1, 2]]",7,1,0,0,0,1,2,1,2,0,7,1,7.811054944992065
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 0 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 1, 2]], ['FACT', [5, 1, 9]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['COL', 2], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 1, 1]]",8,0,0,0,0,1,2,0,2,0,8,2,1.7941713333129883
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 1, 2]], ['FACT', [4, 4, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 5], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [5, 7, 2]]",6,2,0,0,1,0,2,0,4,0,6,0,7.299365758895874
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 0 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 4, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 3], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 7, 3]]",7,1,0,0,0,1,2,1,2,0,7,1,5.867117166519165
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 7, 8]]]","[['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 7, 6]]",8,0,0,0,0,1,2,0,2,0,8,2,2.1509978771209717
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 6 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 0, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 3], ['COL', 3], ['COL', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 5, 8]]",6,2,0,0,1,0,2,0,4,0,6,0,4.0681984424591064
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 1, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 4], ['COL', 3], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 5, 1]]",7,1,0,0,0,1,2,1,2,0,7,1,5.035308599472046
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [3, 5, 8]], ['FACT', [5, 5, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['COL', 3], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 5, 6]]",8,0,0,0,0,1,2,0,2,0,8,2,1.443434238433838
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 1 0 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [4, 1, 1]], ['FACT', [5, 5, 1]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 6, 1]]",6,2,0,0,1,0,2,0,4,0,6,0,6.987494468688965
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [8 1 0 9 2 6 0 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 6, 1]], ['FACT', [5, 3, 7]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 5], ['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 6, 7]]",7,1,0,0,0,1,2,1,2,0,7,1,4.536730051040649
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 6, 1]], ['FACT', [4, 6, 7]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [5, 6, 4]]",8,0,0,0,0,1,2,0,2,0,8,2,2.001047372817993
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [4, 6, 7]], ['FACT', [5, 3, 7]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['COL', 1], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 2, 7]]",6,2,0,0,1,0,2,0,4,0,6,0,7.858166456222534
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 2, 7]], ['FACT', [3, 3, 4]], ['FACT', [4, 6, 7]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 2, 6]]",7,0,4,0,0,1,2,1,3,0,7,1,9.29966425895691
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 2, 7]], ['FACT', [5, 2, 6]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [8, 2, 3]]]","[['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 2, 4]]",8,0,0,0,0,1,2,0,2,0,8,2,0.7843225002288818
