grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 0]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 7, 4]], ['FACT', [2, 3, 5]], ['FACT', [2, 7, 7]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 5, 7]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['COL', 3], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 6, 6]]",5,0,10,1,1,0,2,0,2,5,0,1,44.832679271698
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 0]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 7, 7]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 8, 7]]",5,1,0,1,0,0,1,0,2,1,2,5,6.726691007614136
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 4, 6]], ['FACT', [3, 4, 3]], ['FACT', [4, 4, 2]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 5, 7]], ['FACT', [8, 0, 9]], ['FACT', [8, 3, 1]], ['FACT', [8, 5, 5]]]","[['ROW', 6], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 7, 9]]",3,1,6,0,1,0,1,0,2,3,0,2,41.923192262649536
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['COL', 7], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 1]]",8,0,0,1,0,0,2,0,2,2,2,8,40.17972540855408
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 0 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 7, 7]], ['FACT', [3, 4, 3]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]], ['FACT', [8, 5, 5]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['COL', 2], ['COL', 7], ['COL', 4], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [7, 2, 8]]",2,1,16,1,1,0,2,0,3,2,0,1,54.99016737937927
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['COL', 2], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [6, 2, 1]]",4,1,4,1,0,0,1,0,2,0,2,4,7.3260111808776855
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [5, 0, 3]], ['FACT', [7, 2, 8]]]","[['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 0, 8]]",2,2,0,1,0,0,0,0,2,0,2,2,7.5271430015563965
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 0 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 2, 9]], ['FACT', [2, 3, 5]], ['FACT', [3, 0, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [5, 0, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 2, 8]], ['FACT', [7, 4, 9]], ['FACT', [8, 4, 4]]]","[['ROW', 4], ['COL', 3], ['COL', 2], ['COL', 4], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 5, 6]]",4,0,11,1,1,0,3,0,3,0,0,4,40.80078911781311
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [0 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 5, 4]], ['FACT', [4, 5, 6]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]]]","[['ROW', 7], ['COL', 2], ['COL', 0], ['COL', 5], ['COL', 1], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [7, 0, 2]]",6,0,6,1,1,0,3,0,3,3,0,5,87.47054362297058
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [6, 0, 4]]",8,0,0,1,0,0,2,0,2,2,2,8,6.230254650115967
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 0 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 6, 9]], ['FACT', [1, 1, 3]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [5, 8, 8]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]]]","[['ROW', 5], ['COL', 2], ['COL', 0], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [5, 2, 6]]",2,1,13,1,1,0,2,0,3,1,0,1,62.056554079055786
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 6 7 5 0 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 4, 3]], ['FACT', [5, 2, 6]], ['FACT', [5, 3, 7]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 4, 9]], ['FACT', [8, 4, 4]]]","[['ROW', 5], ['COL', 3], ['COL', 4], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 5, 1]]",4,0,6,1,1,0,2,0,2,3,0,2,40.98184776306152
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 6 7 5 1 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [2, 4, 6]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [7, 3, 3]], ['FACT', [8, 3, 1]]]","[['COL', 3], ['COL', 4], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [3, 5, 8]]",6,0,4,1,0,0,2,0,2,1,2,6,9.725147724151611
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 0 6 7 5 1 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 0, 1]], ['FACT', [2, 3, 5]], ['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 2, 6]], ['FACT', [5, 3, 7]], ['FACT', [6, 3, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 2, 8]], ['FACT', [7, 8, 4]], ['FACT', [8, 3, 1]], ['FACT', [8, 8, 2]]]","[['ROW', 5], ['COL', 3], ['COL', 2], ['COL', 1], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [5, 1, 9]]",3,0,16,1,1,0,3,0,3,3,0,2,37.428927421569824
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 9 6 7 5 1 0 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 7, 4]], ['FACT', [1, 8, 1]], ['FACT', [2, 3, 5]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [5, 3, 7]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]], ['FACT', [8, 7, 8]]]","[['ROW', 5], ['COL', 3], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [5, 6, 4]]",1,1,14,1,1,0,2,0,3,1,0,0,67.11648893356323
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 9 6 7 5 1 4 0 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 4, 1]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 8, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 5, 6]], ['FACT', [5, 1, 9]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [7, 1, 6]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]]]","[['ROW', 5], ['COL', 7], ['COL', 4], ['COL', 1], ['COL', 6], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [5, 7, 2]]",3,0,16,1,1,0,3,0,3,3,0,2,33.316213846206665
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 6 0 0 0]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 2, 5]], ['FACT', [1, 7, 4]], ['FACT', [1, 8, 1]], ['FACT', [2, 7, 7]], ['FACT', [4, 0, 8]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 7, 2]], ['FACT', [6, 1, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['COL', 3], ['COL', 2], ['COL', 7], ['COL', 1], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 8, 9]]",2,0,15,1,1,0,4,0,3,0,1,1,75.49690127372742
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 6 0 0 0]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [3, 8, 9]], ['FACT', [5, 8, 8]], ['FACT', [7, 6, 5]]]","[['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 8, 5]]",2,2,0,1,0,0,0,0,2,0,2,2,34.50428795814514
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 6 0 0 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 0, 1]], ['FACT', [2, 4, 6]], ['FACT', [2, 6, 2]], ['FACT', [3, 5, 8]], ['FACT', [4, 4, 2]], ['FACT', [4, 8, 5]], ['FACT', [5, 1, 9]], ['FACT', [5, 5, 1]], ['FACT', [6, 2, 1]], ['FACT', [6, 3, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 8, 4]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['COL', 3], ['COL', 2], ['COL', 0], ['COL', 7], ['COL', 4], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 7, 3]]",2,0,15,1,1,0,6,0,4,2,0,1,77.02321743965149
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [6, 8, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['COL', 7], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 7, 6]]",3,1,5,1,0,0,1,0,2,0,2,3,11.466082096099854
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 5, 3]], ['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 0, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 3], ['COL', 5], ['COL', 1], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 6, 1]]",3,0,16,1,1,0,3,0,3,2,0,3,21.064432382583618
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 1 6 9]
 [8 0 0 9 2 6 0 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 8, 3]], ['FACT', [3, 6, 1]], ['FACT', [4, 8, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [6, 7, 9]], ['FACT', [8, 7, 8]]]","[['COL', 7], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 6, 7]]",4,0,5,1,0,0,2,0,2,1,2,4,3.0998497009277344
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 1 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 7, 5]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [4, 3, 9]], ['FACT', [4, 6, 7]], ['FACT', [5, 3, 7]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 2, 1]], ['FACT', [6, 7, 9]], ['FACT', [7, 2, 8]], ['FACT', [7, 7, 1]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]]]","[['ROW', 3], ['COL', 2], ['COL', 0], ['COL', 7], ['COL', 4], ['COL', 5], ['COL', 1], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 1, 2]]",1,0,16,1,1,0,5,0,4,1,0,1,38.990867137908936
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [3, 1, 2]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [6, 0, 4]], ['FACT', [6, 2, 1]]]","[['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 1, 1]]",4,1,4,1,0,0,1,0,2,1,2,4,5.7577924728393555
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 1, 1]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]], ['FACT', [7, 6, 5]], ['FACT', [8, 0, 9]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['COL', 2], ['COL', 1], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 2, 7]]",3,0,11,1,1,0,2,0,2,2,0,2,70.19721579551697
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 2, 6]], ['FACT', [6, 1, 5]], ['FACT', [8, 1, 7]]]","[['COL', 2], ['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 2, 4]]",6,0,4,1,0,0,2,0,2,1,2,6,16.112176418304443
