grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 0 0 7 5 0 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [5, 3, 7]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 4, 9]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 7]]",5,1,0,0,0,1,1,0,0,1,2,5,26.828683376312256
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 0 0 7 5 0 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [0, 4, 1]], ['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 8, 1]], ['FACT', [2, 0, 1]], ['FACT', [2, 4, 6]], ['FACT', [2, 8, 3]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 3, 7]], ['FACT', [5, 7, 2]], ['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['ROW', 5], ['COL', 8], ['COL', 1], ['COL', 4], ['COL', 0], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 5, 8]]",4,0,19,0,0,1,4,2,0,2,0,4,43.38475251197815
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 0 0 7 5 0 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [2, 1, 8]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['COL', 1], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 5, 1]]",7,0,6,0,0,1,1,1,0,2,1,7,30.51568841934204
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]]]","[['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 5, 6]]",8,0,0,0,0,1,0,0,0,2,2,8,20.48238468170166
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [6, 2, 1]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 6], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 3, 1]]",5,1,0,0,0,1,0,1,0,2,1,5,35.28456377983093
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 0 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 3, 6]]",8,0,0,0,0,1,0,0,0,2,2,8,23.803481101989746
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 0 0]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 6, 3]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['COL', 8], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 6]]",2,1,8,0,0,1,2,1,0,0,2,2,24.126871824264526
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 0]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [3, 7, 6]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 9]]",5,1,0,0,0,1,1,0,0,1,2,5,17.33995819091797
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [3, 7, 6]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 6, 6]]",2,2,0,0,0,1,2,0,0,0,2,2,44.34094524383545
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 0 0]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 7, 7]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 8, 7]]",5,1,0,0,0,1,1,0,0,1,2,5,32.43667912483215
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 0 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 4, 7]], ['FACT', [5, 4, 5]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['COL', 4], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 9]]",5,0,8,0,0,1,1,1,0,2,1,5,32.183695554733276
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 1]]",8,0,0,0,0,1,0,0,0,2,2,8,9.357201337814331
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 0 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 5, 4]], ['FACT', [3, 5, 8]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [6, 1, 5]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 4], ['ROW', 5], ['COL', 1], ['COL', 5], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 6, 1]]",3,0,14,0,0,1,2,2,0,3,0,2,14.503379344940186
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 1 6 9]
 [0 0 0 9 2 6 0 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [6, 3, 6]], ['FACT', [7, 3, 3]], ['FACT', [8, 3, 1]]]","[['ROW', 5], ['COL', 3], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 6, 7]]",6,0,7,0,0,1,1,1,0,3,1,5,15.264422416687012
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 1 6 9]
 [0 0 0 9 2 6 7 3 5]
 [0 0 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 6, 7]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]]]","[['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 6, 4]]",8,0,0,0,0,1,0,0,0,2,2,8,13.781919956207275
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 8 1 6 9]
 [0 0 0 9 2 6 7 3 5]
 [0 0 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 4, 1]], ['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [4, 3, 9]], ['FACT', [4, 5, 6]], ['FACT', [4, 6, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]]]","[['ROW', 4], ['ROW', 5], ['COL', 2], ['COL', 4], ['COL', 7], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 2]]",1,1,15,0,0,1,3,2,0,1,0,1,23.04116415977478
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 6 9]
 [0 0 0 9 2 6 7 3 5]
 [0 0 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 6, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 6, 1]], ['FACT', [4, 3, 9]], ['FACT', [4, 5, 6]], ['FACT', [4, 8, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [6, 3, 6]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]]]","[['ROW', 4], ['ROW', 5], ['COL', 6], ['COL', 3], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 2, 7]]",3,0,13,0,0,1,2,2,0,3,0,2,12.957130670547485
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 0 0 9 2 6 7 3 5]
 [0 0 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 5, 9]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [3, 1, 2]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 2, 1]], ['FACT', [6, 5, 2]], ['FACT', [8, 0, 9]]]","[['ROW', 5], ['COL', 2], ['COL', 5], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 1, 1]]",1,2,8,0,0,1,3,1,0,0,1,1,7.490772247314453
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 0 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 2, 9]], ['FACT', [3, 1, 2]], ['FACT', [4, 1, 1]], ['FACT', [8, 0, 9]]]","[['COL', 2], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 1, 9]]",2,2,0,0,0,1,2,0,0,0,2,2,8.227343559265137
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 8, 9]], ['FACT', [4, 1, 1]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [7, 2, 8]]]","[['ROW', 5], ['COL', 8], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 0, 8]]",3,1,8,0,0,1,2,1,0,1,1,3,10.472827672958374
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 0, 8]], ['FACT', [4, 1, 1]], ['FACT', [5, 3, 7]], ['FACT', [5, 5, 1]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 5], ['COL', 6], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 2, 4]]",5,0,8,0,0,1,1,1,0,2,1,5,11.377033472061157
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [4, 0, 8]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [8, 2, 3]]]","[['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",5,1,0,0,0,1,1,0,0,1,2,5,1.445535659790039
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 0, 8]], ['FACT', [4, 1, 1]], ['FACT', [4, 2, 4]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]]]","[['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 6]]",8,0,0,0,0,1,0,0,0,2,2,8,2.2044894695281982
