grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 4, 7]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [4, 7, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 2], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 8, 7]]",3,3,3,0,0,1,2,2,4,0,2,2,5.2370805740356445
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 8, 7]], ['FACT', [7, 4, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 6], ['ROW', 4], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 9]]",2,4,0,0,0,1,2,2,2,0,2,1,2.899492025375366
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [3, 8, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 8], ['ROW', 7], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 9]]",0,4,0,0,0,1,2,2,0,0,0,0,1.4330172538757324
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [2, 2, 9]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 3], ['ROW', 4], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 1, 9]]",0,4,0,0,0,1,2,2,0,0,0,0,1.0006523132324219
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [4, 4, 2]], ['FACT', [5, 1, 9]], ['FACT', [7, 0, 2]]]","[['ROW', 4], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 2]]",1,3,0,0,0,1,2,1,0,0,1,1,2.0257208347320557
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [4, 4, 2]], ['FACT', [8, 8, 2]]]","[['ROW', 3], ['ROW', 4], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 2]]",0,4,0,0,0,1,2,2,0,0,0,0,0.9548523426055908
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [5, 7, 2]], ['FACT', [6, 8, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 0], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 7, 7]]",1,3,3,0,0,1,2,2,2,0,1,0,3.771461009979248
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [6, 0, 4]], ['FACT', [7, 0, 2]]]","[['ROW', 1], ['ROW', 2], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 4]]",1,3,3,0,0,1,2,2,2,0,1,0,3.401794672012329
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 4, 7]], ['FACT', [3, 4, 3]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 3], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 5, 7]]",1,3,3,0,0,1,2,2,2,0,1,0,2.1228625774383545
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [7, 5, 7]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 3, 7]]",2,2,0,0,0,1,2,0,0,0,2,2,2.1342568397521973
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]]]","[['ROW', 7], ['COL', 7], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 6, 6]]",3,2,2,0,0,1,2,1,2,0,2,2,6.5466554164886475
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [2, 4, 6]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 3, 7]], ['FACT', [7, 1, 6]], ['FACT', [8, 6, 6]]]","[['ROW', 8], ['ROW', 7], ['COL', 5], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 3, 6]]",3,3,0,0,0,1,2,2,1,0,3,0,4.002071857452393
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [8, 6, 6]]]","[['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 6]]",2,2,0,0,0,1,2,0,0,0,2,2,4.021283864974976
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [1, 0, 6]], ['FACT', [2, 7, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 7, 6]], ['FACT', [5, 3, 7]], ['FACT', [6, 0, 4]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['ROW', 5], ['COL', 7], ['COL', 8], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [4, 6, 7]]",1,5,5,0,0,1,3,2,2,0,0,1,11.050704956054688
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 6 9]
 [8 0 0 9 2 0 7 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [4, 6, 7]], ['FACT', [5, 3, 7]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['ROW', 5], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 2, 7]]",0,4,0,0,0,1,2,2,0,0,0,0,1.051513671875
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 0 7 3 5]
 [3 9 0 7 5 0 0 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 6, 7]], ['FACT', [7, 8, 4]]]","[['ROW', 3], ['COL', 7], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 6, 4]]",1,3,0,0,0,1,2,1,0,0,1,1,2.9092369079589844
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 0 7 3 5]
 [3 9 0 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [3, 3, 4]], ['FACT', [5, 6, 4]], ['FACT', [6, 0, 4]]]","[['ROW', 3], ['ROW', 5], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 2, 4]]",0,4,0,0,0,1,2,2,0,0,0,0,0.7129802703857422
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 0 7 3 5]
 [3 9 0 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [3, 7, 6]], ['FACT', [4, 2, 4]], ['FACT', [7, 1, 6]]]","[['ROW', 3], ['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 6]]",1,3,0,0,0,1,2,1,0,0,1,1,2.6838302612304688
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 0 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [2, 4, 6]], ['FACT', [3, 7, 6]], ['FACT', [5, 2, 6]], ['FACT', [6, 3, 6]]]","[['ROW', 3], ['ROW', 5], ['COL', 3], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 5, 6]]",0,4,0,0,0,1,2,2,0,0,0,0,0.9429388046264648
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 3, 7]], ['FACT', [6, 3, 6]], ['FACT', [7, 3, 3]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 3, 1]]",5,1,0,0,0,1,2,0,1,0,5,2,28.504797220230103
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 0 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [3, 5, 8]], ['FACT', [4, 5, 6]], ['FACT', [8, 3, 1]]]","[['COL', 3], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 5, 1]]",2,2,0,0,0,1,2,0,0,0,2,2,4.06602668762207
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 8, 1]], ['FACT', [4, 6, 7]], ['FACT', [5, 5, 1]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 3, 1]]]","[['ROW', 8], ['ROW', 5], ['COL', 7], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 6, 1]]",3,3,0,0,0,1,2,2,1,0,3,1,6.669444561004639
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 8, 1]], ['FACT', [3, 6, 1]], ['FACT', [6, 7, 9]], ['FACT', [8, 3, 1]]]","[['ROW', 8], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 1]]",1,3,0,0,0,1,2,1,0,0,1,1,1.347937822341919
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 0 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [3, 6, 1]], ['FACT', [5, 5, 1]], ['FACT', [6, 1, 5]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]]]","[['ROW', 6], ['ROW', 3], ['ROW', 5], ['COL', 0], ['COL', 2], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 1, 1]]",1,5,0,0,0,1,2,3,2,0,1,0,1.1931052207946777
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [4, 1, 1]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]]]","[['ROW', 8], ['ROW', 7], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 1]]",0,4,0,0,0,1,2,2,0,0,0,0,0.5172498226165771
