grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 7 0 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [2, 0, 5]], ['FACT', [3, 4, 5]], ['FACT', [4, 1, 7]], ['FACT', [5, 1, 1]], ['FACT', [5, 2, 4]]]","[['ROW', 3], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 2, 5]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.2105746269226074
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [0 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [3, 5, 8]], ['FACT', [4, 1, 7]], ['FACT', [4, 2, 5]], ['FACT', [5, 6, 8]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 0, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.791295051574707
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 0 0 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [2, 0, 5]], ['FACT', [4, 2, 5]], ['FACT', [7, 1, 4]], ['FACT', [8, 6, 5]]]","[['ROW', 8], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [6, 1, 5]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.740943431854248
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 0 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [6, 0, 1]], ['FACT', [6, 1, 5]], ['FACT', [7, 6, 9]], ['FACT', [8, 3, 9]]]","[['ROW', 6], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 2, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.5135278701782227
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [0 0 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [0, 0, 4]], ['FACT', [1, 0, 7]], ['FACT', [2, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [6, 2, 9]]]","[['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 0, 9]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,1.670250415802002
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 0 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [3, 0, 9]], ['FACT', [3, 2, 2]], ['FACT', [4, 6, 6]], ['FACT', [5, 3, 6]]]","[['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 1, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.1200783252716064
"[[4 0 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [0, 0, 4]], ['FACT', [1, 0, 7]], ['FACT', [1, 1, 2]], ['FACT', [2, 7, 9]], ['FACT', [6, 2, 9]]]","[['ROW', 2], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 9]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.302354574203491
"[[4 9 0 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [0, 0, 4]], ['FACT', [0, 1, 9]], ['FACT', [1, 6, 3]], ['FACT', [2, 3, 3]]]","[['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 2, 3]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.6984612941741943
"[[4 9 3 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 0 0 9 4 7 5 0 1]]","[['FACT', [0, 2, 3]], ['FACT', [5, 0, 3]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 4]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [8, 1, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.207749843597412
"[[4 9 3 2 0 0 7 1 0]
 [7 2 0 1 0 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 0 1]]","[['FACT', [0, 1, 9]], ['FACT', [1, 3, 1]], ['FACT', [2, 7, 9]], ['FACT', [5, 5, 9]]]","[['ROW', 1], ['COL', 5], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 4, 9]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.4511570930480957
"[[4 9 3 2 0 0 7 1 0]
 [7 2 0 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 0 1]]","[['FACT', [1, 4, 9]], ['FACT', [2, 4, 7]], ['FACT', [3, 5, 8]], ['FACT', [6, 3, 8]]]","[['COL', 5], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 4, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.608466625213623
"[[4 9 3 2 8 0 7 1 0]
 [7 2 0 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 0 1]]","[['FACT', [0, 0, 4]], ['FACT', [0, 2, 3]], ['FACT', [1, 0, 7]], ['FACT', [2, 0, 5]], ['FACT', [2, 2, 1]], ['FACT', [3, 1, 6]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 2, 6]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,2.0220212936401367
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [0 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 0 1]]","[['FACT', [1, 2, 6]], ['FACT', [3, 1, 6]], ['FACT', [6, 0, 1]], ['FACT', [8, 0, 2]]]","[['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [7, 0, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.2682600021362305
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 0 1]]","[['FACT', [6, 4, 6]], ['FACT', [7, 0, 6]], ['FACT', [8, 6, 5]], ['FACT', [8, 8, 1]]]","[['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 7, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,3.154432773590088
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 0 3]
 [2 3 0 9 4 7 5 6 1]]","[['FACT', [5, 6, 8]], ['FACT', [6, 7, 7]], ['FACT', [6, 8, 2]], ['FACT', [7, 8, 3]], ['FACT', [8, 7, 6]], ['FACT', [8, 8, 1]]]","[['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 8]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,3.8422303199768066
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 0 9 4 7 5 6 1]]","[['FACT', [6, 3, 8]], ['FACT', [7, 7, 8]], ['FACT', [8, 0, 2]], ['FACT', [8, 1, 3]]]","[['ROW', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 2, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.373852491378784
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 0 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [0, 1, 9]], ['FACT', [1, 1, 2]], ['FACT', [4, 0, 8]], ['FACT', [8, 2, 8]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 1, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.6617536544799805
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 0]
 [5 8 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [0, 4, 8]], ['FACT', [1, 6, 3]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]]]","[['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 8, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.6993472576141357
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 0 3 4 8]
 [5 8 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [1, 3, 1]], ['FACT', [1, 4, 9]], ['FACT', [1, 6, 3]], ['FACT', [1, 7, 4]], ['FACT', [1, 8, 8]], ['FACT', [2, 0, 5]]]","[['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 5, 5]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.3966660499572754
"[[4 9 3 2 8 0 7 1 0]
 [7 2 6 1 9 5 3 4 8]
 [5 8 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [0, 6, 7]], ['FACT', [0, 7, 1]], ['FACT', [1, 5, 5]], ['FACT', [2, 0, 5]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 8, 5]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.1480882167816162
"[[4 9 3 2 8 0 7 1 5]
 [7 2 6 1 9 5 3 4 8]
 [5 8 1 3 7 4 2 9 0]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [0, 8, 5]], ['FACT', [1, 8, 8]], ['FACT', [4, 6, 6]], ['FACT', [8, 7, 6]]]","[['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 8, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.3624241352081299
"[[4 9 3 2 8 0 7 1 5]
 [7 2 6 1 9 5 3 4 8]
 [5 8 1 3 7 4 2 9 6]
 [9 6 2 7 5 8 1 3 4]
 [8 7 5 4 3 1 6 2 9]
 [3 1 4 6 2 9 8 5 7]
 [1 5 9 8 6 3 4 7 2]
 [6 4 7 5 1 2 9 8 3]
 [2 3 8 9 4 7 5 6 1]]","[['FACT', [0, 3, 2]], ['FACT', [0, 4, 8]], ['FACT', [1, 2, 6]], ['FACT', [2, 8, 6]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 5, 6]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,0.8467762470245361
