grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 0 0]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 0 9 6 0 0]
 [2 3 9 8 0 1 0 0 4]
 [6 8 4 7 0 3 0 0 0]]","[['FACT', [6, 6, 6]], ['FACT', [7, 3, 8]], ['FACT', [7, 5, 1]], ['FACT', [8, 0, 6]]]","[['ROW', 7], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 4, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.386073112487793
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 0 0]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 0 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 0 3 0 0 0]]","[['FACT', [0, 2, 6]], ['FACT', [1, 7, 4]], ['FACT', [5, 8, 6]], ['FACT', [6, 6, 6]]]","[['ROW', 0], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 7, 6]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.7463858127593994
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 6 0]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 0 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 0 3 0 0 0]]","[['FACT', [4, 3, 5]], ['FACT', [6, 2, 5]], ['FACT', [7, 4, 6]], ['FACT', [7, 5, 1]], ['FACT', [8, 5, 3]]]","[['ROW', 6], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 4, 5]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.7375659942626953
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 6 0]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 0 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 5, 2]], ['FACT', [3, 3, 2]], ['FACT', [7, 4, 6]], ['FACT', [8, 4, 5]]]","[['COL', 3], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 4, 2]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.2766001224517822
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 6 0]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 4, 3]], ['FACT', [1, 2, 3]], ['FACT', [2, 7, 6]], ['FACT', [3, 6, 3]]]","[['ROW', 2], ['COL', 6], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 8, 3]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.508760452270508
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 0 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 3, 1]], ['FACT', [1, 0, 1]], ['FACT', [2, 7, 6]], ['FACT', [2, 8, 3]]]","[['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 6, 1]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.7163221836090088
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 0 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [2, 8, 3]], ['FACT', [6, 6, 6]], ['FACT', [7, 1, 3]], ['FACT', [8, 5, 3]]]","[['ROW', 8], ['ROW', 7], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.409162759780884
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 0]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [6, 6, 6]], ['FACT', [6, 7, 3]], ['FACT', [7, 3, 8]], ['FACT', [8, 1, 8]]]","[['ROW', 8], ['ROW', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 8, 8]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.5661273002624512
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 0 4 0]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 0, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 8]], ['FACT', [6, 8, 8]]]","[['ROW', 0], ['ROW', 2], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 6, 8]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.6540467739105225
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 8 4 0]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 5, 2]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 2, 2]]]","[['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 8, 2]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.777747631072998
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 0 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [3, 7, 5]], ['FACT', [6, 2, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 5]]]","[['ROW', 6], ['ROW', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 6, 5]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.6291286945343018
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 0 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [6, 0, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 3, 7]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 7]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.7784512042999268
"[[8 4 6 1 3 2 0 0 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [1, 6, 8]], ['FACT', [2, 6, 1]], ['FACT', [3, 8, 7]], ['FACT', [7, 7, 7]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 6, 7]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.329634428024292
"[[8 4 6 1 3 2 7 0 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [0, 6, 7]], ['FACT', [0, 8, 5]], ['FACT', [1, 1, 9]], ['FACT', [2, 3, 9]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 7, 9]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.2529451847076416
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 0 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [1, 6, 8]], ['FACT', [3, 7, 5]], ['FACT', [4, 4, 8]], ['FACT', [6, 8, 8]]]","[['ROW', 4], ['COL', 8], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 8]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,1.8889453411102295
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 0 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [3, 3, 2]], ['FACT', [4, 1, 2]], ['FACT', [5, 7, 8]], ['FACT', [5, 8, 6]]]","[['ROW', 4], ['ROW', 3], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 6, 2]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.3674957752227783
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 2 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 0 0]]","[['FACT', [1, 8, 2]], ['FACT', [5, 6, 2]], ['FACT', [6, 7, 3]], ['FACT', [7, 7, 7]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 7, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.385819673538208
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 0]
 [4 5 1 3 9 7 2 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 2 0]]","[['FACT', [0, 7, 9]], ['FACT', [3, 0, 9]], ['FACT', [4, 6, 4]], ['FACT', [5, 4, 9]]]","[['ROW', 4], ['COL', 7], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 8, 9]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.986682176589966
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 9]
 [4 5 1 3 9 7 2 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 0 2 0]]","[['FACT', [0, 7, 9]], ['FACT', [4, 8, 9]], ['FACT', [6, 6, 6]], ['FACT', [7, 6, 5]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 6, 9]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.7691147327423096
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 0 9]
 [4 5 1 3 9 7 2 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 9 2 0]]","[['FACT', [3, 4, 1]], ['FACT', [4, 6, 4]], ['FACT', [4, 8, 9]], ['FACT', [5, 2, 1]]]","[['ROW', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 7, 1]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.3214502334594727
"[[8 4 6 1 3 2 7 9 5]
 [1 9 3 6 7 5 8 4 2]
 [5 7 2 9 4 8 1 6 3]
 [9 6 8 2 1 4 3 5 7]
 [3 2 7 5 8 6 4 1 9]
 [4 5 1 3 9 7 2 8 6]
 [7 1 5 4 2 9 6 3 8]
 [2 3 9 8 6 1 5 7 4]
 [6 8 4 7 5 3 9 2 0]]","[['FACT', [2, 6, 1]], ['FACT', [4, 7, 1]], ['FACT', [6, 8, 8]], ['FACT', [7, 8, 4]]]","[['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 8, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.7701678276062012
