grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 0 2 3 1]]","[['FACT', [6, 0, 7]], ['FACT', [7, 8, 7]], ['FACT', [8, 3, 4]], ['FACT', [8, 4, 6]]]","[['ROW', 6], ['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 5, 7]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.5935921669006348
"[[5 2 1 3 0 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 3, 3]], ['FACT', [1, 2, 7]], ['FACT', [2, 7, 7]], ['FACT', [8, 5, 7]]]","[['ROW', 1], ['ROW', 2], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 4, 7]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.003530263900757
"[[5 2 1 3 7 0 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 3, 3]], ['FACT', [0, 4, 7]], ['FACT', [1, 7, 9]], ['FACT', [2, 0, 9]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 5, 9]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.7561702728271484
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 0 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 4, 7]], ['FACT', [3, 5, 4]], ['FACT', [4, 6, 7]], ['FACT', [5, 1, 7]]]","[['ROW', 3], ['COL', 4], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 3, 7]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,1.9703381061553955
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 0 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 5, 9]], ['FACT', [3, 8, 9]], ['FACT', [4, 1, 9]], ['FACT', [5, 3, 6]]]","[['ROW', 4], ['ROW', 3], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 4, 9]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.1722190380096436
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 0 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 9 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 4, 7]], ['FACT', [1, 1, 4]], ['FACT', [3, 5, 4]], ['FACT', [8, 3, 4]]]","[['ROW', 1], ['COL', 3], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 4, 4]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,1.848219394683838
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 0 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 9 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 2, 1]], ['FACT', [1, 6, 1]], ['FACT', [2, 4, 4]], ['FACT', [2, 5, 6]]]","[['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 3, 1]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.4231507778167725
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 0 3 7 0 6]
 [3 7 0 6 9 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [2, 3, 1]], ['FACT', [3, 0, 1]], ['FACT', [5, 4, 9]], ['FACT', [6, 5, 1]]]","[['ROW', 3], ['COL', 3], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 4, 1]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,1.8617804050445557
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 0 6]
 [3 7 0 6 9 0 4 0 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 0, 1]], ['FACT', [4, 4, 1]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]]]","[['ROW', 4], ['ROW', 3], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.1536102294921875
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 0 6]
 [3 7 0 6 9 0 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [2, 8, 2]], ['FACT', [3, 7, 5]], ['FACT', [5, 7, 1]], ['FACT', [8, 6, 2]]]","[['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [4, 7, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.0314867496490479
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 2 6]
 [3 7 0 6 9 0 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 3, 7]], ['FACT', [3, 5, 4]], ['FACT', [4, 7, 2]], ['FACT', [5, 3, 6]], ['FACT', [6, 4, 2]]]","[['ROW', 4], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 5, 2]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,1.8975939750671387
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 0 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 2 6]
 [3 7 0 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 0, 1]], ['FACT', [3, 1, 6]], ['FACT', [4, 7, 2]], ['FACT', [5, 5, 2]]]","[['ROW', 3], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 2, 2]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.294942855834961
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 0 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 2 6]
 [3 7 0 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 3, 3]], ['FACT', [2, 3, 1]], ['FACT', [5, 5, 2]], ['FACT', [6, 4, 2]]]","[['COL', 3], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [1, 3, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.00592303276062
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 0 4 3 5 9]
 [4 9 0 0 1 3 7 2 6]
 [3 7 0 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 7, 5]], ['FACT', [4, 4, 1]], ['FACT', [4, 5, 3]], ['FACT', [5, 3, 6]], ['FACT', [5, 4, 9]], ['FACT', [5, 5, 2]]]","[['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 3, 5]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,2.619478702545166
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 0 4 3 5 9]
 [4 9 0 5 1 3 7 2 6]
 [3 7 0 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 7, 5]], ['FACT', [4, 3, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 7]]]","[['ROW', 5], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 2, 5]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.5744469165802
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 0 4 3 5 9]
 [4 9 0 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [2, 1, 8]], ['FACT', [3, 2, 2]], ['FACT', [5, 2, 5]], ['FACT', [8, 0, 8]]]","[['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [4, 2, 8]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.4961090087890625
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 0 4 3 5 9]
 [4 9 8 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [3, 3, 7]], ['FACT', [3, 5, 4]], ['FACT', [4, 2, 8]], ['FACT', [5, 8, 8]]]","[['ROW', 3], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 4, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.607658863067627
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 8 4 3 5 9]
 [4 9 8 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 0 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 3, 3]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 1]], ['FACT', [3, 4, 8]], ['FACT', [6, 3, 9]], ['FACT', [8, 3, 4]]]","[['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 3, 8]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,2.2993056774139404
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 0 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 8 4 3 5 9]
 [4 9 8 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 8 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 5, 9]], ['FACT', [2, 5, 6]], ['FACT', [3, 4, 8]], ['FACT', [7, 3, 8]]]","[['COL', 3], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 5, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.4330730438232422
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 8 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 8 4 3 5 9]
 [4 9 8 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 8 3 0 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [6, 8, 5]], ['FACT', [7, 3, 8]], ['FACT', [7, 4, 3]], ['FACT', [8, 1, 5]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 5]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.497110366821289
"[[5 2 1 3 7 9 8 6 4]
 [6 4 7 2 0 8 1 9 3]
 [9 8 3 1 4 6 5 7 2]
 [1 6 2 7 8 4 3 5 9]
 [4 9 8 5 1 3 7 2 6]
 [3 7 5 6 9 2 4 1 8]
 [7 3 4 9 2 1 6 8 5]
 [2 1 6 8 3 5 9 4 7]
 [8 5 9 4 6 7 2 3 1]]","[['FACT', [0, 4, 7]], ['FACT', [2, 4, 4]], ['FACT', [4, 3, 5]], ['FACT', [7, 5, 5]]]","[['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [1, 4, 5]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.37721943855285645
