grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[0 3 2 0 0 5 8 6 0]
 [0 0 5 0 0 6 3 0 7]
 [0 0 6 0 0 0 5 0 0]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 8]], ['FACT', [4, 3, 2]], ['FACT', [5, 3, 4]], ['FACT', [5, 5, 8]], ['FACT', [6, 5, 2]], ['FACT', [8, 3, 8]], ['FACT', [8, 5, 4]]]","[['ROW', 0], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [0, 4, 4]]",4,8,2,1,1,1,1,0,0,0,2,2,2,4,0,0,2,2,2,2,6,3.084404230117798
"[[0 3 2 0 4 5 8 6 0]
 [0 0 5 0 0 6 3 0 7]
 [0 0 6 0 0 0 5 0 0]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 4, 4]], ['FACT', [1, 6, 3]], ['FACT', [1, 8, 7]], ['FACT', [2, 6, 5]], ['FACT', [6, 7, 4]]]","[['ROW', 0], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,1.8389678001403809
"[[0 3 2 0 4 5 8 6 0]
 [0 0 5 0 0 6 3 0 7]
 [0 0 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [1, 8, 7]], ['FACT', [2, 8, 4]], ['FACT', [5, 7, 9]], ['FACT', [6, 6, 9]]]","[['COL', 6], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 8, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.6608598232269287
"[[0 3 2 0 4 5 8 6 9]
 [0 0 5 0 0 6 3 0 7]
 [0 0 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 1, 3]], ['FACT', [2, 8, 4]], ['FACT', [4, 0, 4]], ['FACT', [7, 2, 4]]]","[['ROW', 2], ['COL', 2], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 1, 4]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.5908572673797607
"[[0 3 2 0 4 5 8 6 9]
 [0 4 5 0 0 6 3 0 7]
 [0 0 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 1, 3]], ['FACT', [1, 1, 4]], ['FACT', [5, 0, 1]], ['FACT', [6, 2, 1]]]","[['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [2, 1, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.3874518871307373
"[[0 3 2 0 4 5 8 6 9]
 [0 4 5 0 0 6 3 0 7]
 [0 1 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 4, 4]], ['FACT', [0, 5, 5]], ['FACT', [0, 6, 8]], ['FACT', [0, 7, 6]], ['FACT', [0, 8, 9]], ['FACT', [2, 1, 1]]]","[['ROW', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 3, 1]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.5357139110565186
"[[0 3 2 1 4 5 8 6 9]
 [0 4 5 0 0 6 3 0 7]
 [0 1 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 3, 1]], ['FACT', [1, 6, 3]], ['FACT', [1, 8, 7]], ['FACT', [2, 1, 1]]]","[['ROW', 2], ['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.8710319995880127
"[[0 3 2 1 4 5 8 6 9]
 [0 4 5 0 0 6 3 1 7]
 [0 1 6 0 0 0 5 0 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 7, 6]], ['FACT', [1, 7, 1]], ['FACT', [5, 8, 2]], ['FACT', [8, 6, 2]]]","[['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [2, 7, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.63039231300354
"[[0 3 2 1 4 5 8 6 9]
 [0 4 5 0 0 6 3 1 7]
 [0 1 6 0 0 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 4, 4]], ['FACT', [0, 5, 5]], ['FACT', [1, 5, 6]], ['FACT', [2, 7, 2]], ['FACT', [4, 3, 2]]]","[['ROW', 2], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 4, 2]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.936316967010498
"[[0 3 2 1 4 5 8 6 9]
 [0 4 5 0 2 6 3 1 7]
 [0 1 6 0 0 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 4, 4]], ['FACT', [1, 4, 2]], ['FACT', [5, 5, 8]], ['FACT', [8, 3, 8]]]","[['COL', 5], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 4, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.2323296070098877
"[[0 3 2 1 4 5 8 6 9]
 [0 4 5 0 2 6 3 1 7]
 [0 1 6 0 8 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 6, 8]], ['FACT', [1, 1, 4]], ['FACT', [1, 2, 5]], ['FACT', [2, 4, 8]]]","[['ROW', 1], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 0, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.1076128482818604
"[[0 3 2 1 4 5 8 6 9]
 [8 4 5 0 2 6 3 1 7]
 [0 1 6 0 8 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 3, 1]], ['FACT', [0, 4, 4]], ['FACT', [1, 8, 7]], ['FACT', [2, 4, 8]], ['FACT', [4, 5, 7]]]","[['ROW', 1], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 3, 7]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.74440598487854
"[[0 3 2 1 4 5 8 6 9]
 [8 4 5 0 2 6 3 1 7]
 [0 1 6 7 8 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 1, 3]], ['FACT', [0, 2, 2]], ['FACT', [1, 8, 7]], ['FACT', [2, 3, 7]]]","[['ROW', 0], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 0, 7]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.1185731887817383
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 0 2 6 3 1 7]
 [0 1 6 7 8 0 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 1, 3]], ['FACT', [1, 6, 3]], ['FACT', [2, 3, 7]], ['FACT', [2, 4, 8]]]","[['ROW', 0], ['ROW', 1], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 5, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.4708671569824219
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 0 2 6 3 1 7]
 [0 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 8]], ['FACT', [3, 2, 9]], ['FACT', [8, 1, 9]]]","[['COL', 2], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 0, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.987473964691162
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 0 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 8, 9]], ['FACT', [1, 4, 2]], ['FACT', [1, 5, 6]], ['FACT', [2, 0, 9]]]","[['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 3, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.5893924236297607
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 9 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 0 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [1, 3, 9]], ['FACT', [4, 4, 9]], ['FACT', [6, 5, 2]], ['FACT', [8, 5, 4]]]","[['COL', 4], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 5, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.404750108718872
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 9 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 0 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 9 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 3, 1]], ['FACT', [4, 5, 7]], ['FACT', [5, 5, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 9]], ['FACT', [8, 5, 4]]]","[['COL', 5], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [3, 5, 1]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,2.1124613285064697
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 9 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 1 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 0 9 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [0, 3, 1]], ['FACT', [3, 5, 1]], ['FACT', [6, 4, 7]], ['FACT', [8, 4, 5]]]","[['COL', 5], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 4, 1]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.8209328651428223
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 9 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 1 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 0 1 9 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [6, 0, 3]], ['FACT', [7, 4, 1]], ['FACT', [7, 5, 9]], ['FACT', [8, 7, 3]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.0637598037719727
"[[7 3 2 1 4 5 8 6 9]
 [8 4 5 9 2 6 3 1 7]
 [9 1 6 7 8 3 5 2 4]
 [2 7 9 5 0 1 4 8 6]
 [4 6 8 2 9 7 1 5 3]
 [1 5 3 4 6 8 7 9 2]
 [3 8 1 6 7 2 9 4 5]
 [5 2 4 3 1 9 6 7 8]
 [6 9 7 8 5 4 2 3 1]]","[['FACT', [2, 5, 3]], ['FACT', [4, 4, 9]], ['FACT', [5, 4, 6]], ['FACT', [7, 3, 3]]]","[['COL', 4], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [3, 4, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.6527893543243408
