grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 0 7]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [2, 8, 9]], ['FACT', [3, 7, 4]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 7]], ['FACT', [7, 7, 5]], ['FACT', [8, 7, 6]]]","[['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 7, 9]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,2.6399264335632324
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 0 9 7]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 8]], ['FACT', [8, 4, 8]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 6, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.811384439468384
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 0 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [2, 8, 9]], ['FACT', [3, 6, 1]], ['FACT', [5, 6, 6]], ['FACT', [6, 7, 9]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 6, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,3.0950939655303955
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [0 1 5 0 8 0 0 6 3]]","[['FACT', [6, 7, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 1]], ['FACT', [8, 2, 5]]]","[['ROW', 7], ['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 0, 9]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.1825592517852783
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 0]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 0 0 6 3]]","[['FACT', [0, 7, 8]], ['FACT', [3, 8, 2]], ['FACT', [5, 8, 5]], ['FACT', [6, 6, 8]]]","[['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 8, 8]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.871185064315796
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 0 0 6 3]]","[['FACT', [1, 7, 2]], ['FACT', [3, 8, 2]], ['FACT', [6, 6, 8]], ['FACT', [7, 6, 4]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 6, 2]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.6163740158081055
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 0 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 0 2 6 3]]","[['FACT', [6, 3, 1]], ['FACT', [6, 4, 5]], ['FACT', [7, 2, 2]], ['FACT', [8, 6, 2]]]","[['ROW', 7], ['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 5, 2]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.410820960998535
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 0 2 6 3]]","[['FACT', [2, 4, 7]], ['FACT', [4, 3, 7]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 3]]]","[['COL', 5], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [8, 5, 7]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.711505174636841
"[[5 0 7 0 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 7 2 6 3]]","[['FACT', [0, 4, 1]], ['FACT', [1, 3, 5]], ['FACT', [1, 4, 3]], ['FACT', [2, 0, 2]], ['FACT', [6, 5, 2]]]","[['ROW', 2], ['COL', 5], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 3, 2]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,4.086428165435791
"[[5 0 7 2 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 0 8 7 2 6 3]]","[['FACT', [5, 4, 4]], ['FACT', [6, 3, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 6, 4]], ['FACT', [8, 5, 7]]]","[['ROW', 7], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 3, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,3.243039131164551
"[[5 0 7 2 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [0 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [6, 1, 3]], ['FACT', [6, 2, 6]], ['FACT', [7, 6, 4]], ['FACT', [8, 3, 4]]]","[['ROW', 6], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 0, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.1871209144592285
"[[5 0 7 2 1 0 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [1, 8, 4]], ['FACT', [2, 5, 6]], ['FACT', [5, 4, 4]], ['FACT', [8, 3, 4]]]","[['ROW', 1], ['COL', 5], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [0, 5, 4]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.3380370140075684
"[[5 0 7 2 1 4 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 0 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [0, 5, 4]], ['FACT', [1, 8, 4]], ['FACT', [2, 0, 2]], ['FACT', [2, 2, 3]]]","[['ROW', 0], ['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 1, 4]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.298063039779663
"[[5 0 7 2 1 4 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [0, 0, 5]], ['FACT', [0, 2, 7]], ['FACT', [0, 3, 2]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 4]], ['FACT', [2, 8, 9]]]","[['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 1, 9]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.5591681003570557
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 0 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [0, 1, 9]], ['FACT', [1, 3, 5]], ['FACT', [1, 4, 3]], ['FACT', [2, 8, 9]]]","[['ROW', 0], ['ROW', 2], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 5, 9]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.8527336120605469
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 0 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [1, 5, 9]], ['FACT', [3, 3, 3]], ['FACT', [4, 3, 7]], ['FACT', [7, 4, 9]]]","[['COL', 3], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 3, 9]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.4623234272003174
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 0 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 9 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [3, 0, 7]], ['FACT', [3, 1, 5]], ['FACT', [4, 6, 9]], ['FACT', [5, 3, 9]]]","[['ROW', 4], ['ROW', 5], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 2, 9]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.092167377471924
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 9 3 6 0 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 9 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [3, 3, 3]], ['FACT', [3, 4, 6]], ['FACT', [4, 8, 8]], ['FACT', [5, 3, 9]], ['FACT', [5, 4, 4]], ['FACT', [5, 5, 1]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 5, 8]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,5.230046510696411
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 9 3 6 8 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 0 9 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [3, 5, 8]], ['FACT', [4, 8, 8]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 2]]]","[['ROW', 4], ['ROW', 3], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 8]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.6706287860870361
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 0 7 6 5 1 9]
 [7 5 9 3 6 8 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 8 9 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [0, 3, 2]], ['FACT', [1, 3, 5]], ['FACT', [3, 5, 8]], ['FACT', [8, 4, 8]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 3, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.0070886611938477
"[[5 9 7 2 1 4 3 8 6]
 [6 0 1 5 3 9 7 2 4]
 [2 4 3 8 7 6 5 1 9]
 [7 5 9 3 6 8 1 4 2]
 [1 6 4 7 2 5 9 3 8]
 [3 2 8 9 4 1 6 7 5]
 [4 3 6 1 5 2 8 9 7]
 [8 7 2 6 9 3 4 5 1]
 [9 1 5 4 8 7 2 6 3]]","[['FACT', [0, 1, 9]], ['FACT', [2, 1, 4]], ['FACT', [5, 2, 8]], ['FACT', [7, 0, 8]]]","[['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [1, 1, 8]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.8507816791534424
