grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[4 8 3 9 5 7 2 1 6]
 [0 0 0 3 2 4 8 5 7]
 [2 0 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 0 0 6 3 0 0 1]
 [0 0 0 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [0, 5, 7]], ['FACT', [1, 8, 7]], ['FACT', [2, 0, 2]], ['FACT', [2, 2, 5]]]","[['ROW', 0], ['ROW', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 1, 7]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.9539601802825928
"[[4 8 3 9 5 7 2 1 6]
 [0 0 0 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 0 0 6 3 0 0 1]
 [0 0 0 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [2, 1, 7]], ['FACT', [4, 0, 7]], ['FACT', [7, 4, 7]], ['FACT', [8, 2, 2]]]","[['ROW', 7], ['COL', 1], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 7]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,2.6091883182525635
"[[4 8 3 9 5 7 2 1 6]
 [0 0 0 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 0 0 1]
 [0 0 0 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [0, 0, 4]], ['FACT', [5, 1, 4]], ['FACT', [6, 2, 7]], ['FACT', [8, 2, 2]]]","[['COL', 2], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [7, 2, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.980954647064209
"[[4 8 3 9 5 7 2 1 6]
 [0 0 0 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 0 0 1]
 [0 0 4 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [0, 2, 3]], ['FACT', [2, 2, 5]], ['FACT', [3, 0, 9]], ['FACT', [6, 2, 7]], ['FACT', [7, 2, 4]], ['FACT', [8, 2, 2]]]","[['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 2, 9]]",2,6,1,1,0,0,1,0,0,0,1,5,1,0,2,5,1,5,0,1,1,3.426753282546997
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 0 0 1]
 [0 0 4 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [5, 0, 3]], ['FACT', [6, 5, 3]], ['FACT', [7, 2, 4]], ['FACT', [8, 8, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 1, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,2.3162567615509033
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 0 0 1]
 [0 3 4 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [3, 7, 4]], ['FACT', [6, 8, 1]], ['FACT', [7, 2, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 6], ['COL', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 6, 4]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,2.061600923538208
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 4 0 1]
 [0 3 4 0 7 9 0 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [1, 7, 5]], ['FACT', [5, 8, 5]], ['FACT', [6, 6, 4]], ['FACT', [8, 6, 7]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 6, 5]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.164625644683838
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 4 0 1]
 [0 3 4 0 7 9 5 0 8]
 [0 0 2 0 4 8 7 0 3]]","[['FACT', [3, 1, 5]], ['FACT', [6, 0, 8]], ['FACT', [6, 2, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 2, 2]]]","[['ROW', 7], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 0, 5]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,1.886242389678955
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 0 6 3 4 0 1]
 [0 3 4 0 7 9 5 0 8]
 [5 0 2 0 4 8 7 0 3]]","[['FACT', [6, 4, 6]], ['FACT', [6, 5, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 0, 5]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 3, 5]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.3560917377471924
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 0 1]
 [0 3 4 0 7 9 5 0 8]
 [5 0 2 0 4 8 7 0 3]]","[['FACT', [6, 3, 5]], ['FACT', [6, 4, 6]], ['FACT', [6, 5, 3]], ['FACT', [6, 6, 4]], ['FACT', [6, 8, 1]], ['FACT', [8, 2, 2]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 7, 2]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.2623701095581055
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [0 3 4 0 7 9 5 0 8]
 [5 0 2 0 4 8 7 0 3]]","[['FACT', [6, 7, 2]], ['FACT', [7, 4, 7]], ['FACT', [7, 5, 9]], ['FACT', [8, 2, 2]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 2]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.149247407913208
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [0 3 4 2 7 9 5 0 8]
 [5 0 2 0 4 8 7 0 3]]","[['FACT', [2, 4, 1]], ['FACT', [3, 5, 1]], ['FACT', [6, 3, 5]], ['FACT', [7, 3, 2]]]","[['COL', 3], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 3, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.0165770053863525
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [0 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 0 3]]","[['FACT', [6, 8, 1]], ['FACT', [7, 1, 3]], ['FACT', [7, 2, 4]], ['FACT', [8, 3, 1]]]","[['ROW', 6], ['ROW', 8], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 0, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.15311861038208
"[[4 8 3 9 5 7 2 1 6]
 [0 0 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 0 3]]","[['FACT', [0, 1, 8]], ['FACT', [2, 1, 7]], ['FACT', [4, 2, 1]], ['FACT', [7, 0, 1]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 1, 1]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.8376562595367432
"[[4 8 3 9 5 7 2 1 6]
 [0 1 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 0 3]]","[['FACT', [0, 8, 6]], ['FACT', [1, 1, 1]], ['FACT', [1, 2, 9]], ['FACT', [2, 5, 6]]]","[['ROW', 0], ['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 0, 6]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.879054069519043
"[[4 8 3 9 5 7 2 1 6]
 [6 1 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 0 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 0 3]]","[['FACT', [6, 0, 8]], ['FACT', [6, 2, 7]], ['FACT', [6, 6, 4]], ['FACT', [6, 7, 2]], ['FACT', [6, 8, 1]], ['FACT', [7, 5, 9]]]","[['ROW', 6], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 1, 9]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,1.72747802734375
"[[4 8 3 9 5 7 2 1 6]
 [6 1 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 9 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 0 3]]","[['FACT', [6, 1, 9]], ['FACT', [7, 5, 9]], ['FACT', [8, 6, 7]], ['FACT', [8, 8, 3]]]","[['ROW', 8], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 7, 9]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.1271722316741943
"[[4 8 3 9 5 7 2 1 6]
 [6 1 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 9 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 0 8]
 [5 0 2 1 4 8 7 9 3]]","[['FACT', [0, 8, 6]], ['FACT', [4, 6, 6]], ['FACT', [6, 7, 2]], ['FACT', [8, 7, 9]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.8763096332550049
"[[4 8 3 9 5 7 2 1 6]
 [6 1 9 3 2 4 8 5 7]
 [2 7 5 8 1 6 9 3 4]
 [9 5 6 7 8 1 3 4 2]
 [7 2 1 4 3 5 6 8 9]
 [3 4 8 6 9 2 1 7 5]
 [8 9 7 5 6 3 4 2 1]
 [1 3 4 2 7 9 5 6 8]
 [5 0 2 1 4 8 7 9 3]]","[['FACT', [1, 0, 6]], ['FACT', [3, 2, 6]], ['FACT', [6, 1, 9]], ['FACT', [7, 1, 3]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [8, 1, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.9703381061553955
