grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 0 6 1 9 5 7]
 [1 9 7 0 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 1, 3]], ['FACT', [1, 4, 6]], ['FACT', [1, 5, 1]], ['FACT', [2, 8, 3]]]","[['ROW', 2], ['ROW', 0], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 3, 3]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,2.4275734424591064
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 3 6 1 9 5 7]
 [1 9 7 0 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 3, 7]], ['FACT', [1, 3, 3]], ['FACT', [5, 5, 8]], ['FACT', [7, 4, 8]]]","[['COL', 3], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [2, 3, 8]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.4488017559051514
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [0 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [4, 1, 4]], ['FACT', [4, 2, 2]], ['FACT', [4, 6, 5]], ['FACT', [4, 7, 7]], ['FACT', [4, 8, 6]], ['FACT', [5, 5, 8]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 0, 8]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,3.8084001541137695
"[[5 3 6 7 9 4 2 0 1]
 [2 0 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 0, 5]], ['FACT', [0, 1, 3]], ['FACT', [0, 2, 6]], ['FACT', [0, 6, 2]], ['FACT', [0, 8, 1]], ['FACT', [2, 3, 8]]]","[['ROW', 0], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 7, 8]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,5,1,1,2.231341600418091
"[[5 3 6 7 9 4 2 8 1]
 [2 0 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 7, 8]], ['FACT', [1, 0, 2]], ['FACT', [1, 2, 4]], ['FACT', [2, 3, 8]]]","[['ROW', 2], ['ROW', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 1, 8]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.732105016708374
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 0 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [4, 0, 8]], ['FACT', [6, 1, 5]], ['FACT', [7, 4, 8]], ['FACT', [8, 1, 2]], ['FACT', [8, 2, 1]]]","[['ROW', 7], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 8]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,1.667431354522705
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 0 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [2, 1, 9]], ['FACT', [3, 0, 9]], ['FACT', [6, 2, 8]], ['FACT', [8, 2, 1]]]","[['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.6269302368164062
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 0]]","[['FACT', [0, 7, 8]], ['FACT', [6, 2, 8]], ['FACT', [7, 4, 8]], ['FACT', [8, 6, 7]]]","[['ROW', 8], ['COL', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 8, 8]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,1,3,3,1.778404712677002
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 0]
 [0 2 1 0 3 9 7 0 8]]","[['FACT', [1, 7, 5]], ['FACT', [4, 6, 5]], ['FACT', [6, 8, 2]], ['FACT', [8, 8, 8]]]","[['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 8, 5]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.3668785095214844
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 5]
 [0 2 1 0 3 9 7 0 8]]","[['FACT', [6, 1, 5]], ['FACT', [7, 8, 5]], ['FACT', [8, 4, 3]], ['FACT', [8, 5, 9]]]","[['ROW', 8], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 3, 5]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.9807493686676025
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 0 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [0, 7, 8]], ['FACT', [4, 6, 5]], ['FACT', [5, 6, 1]], ['FACT', [8, 8, 8]]]","[['COL', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 6, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.5790016651153564
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 0]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [3, 6, 8]], ['FACT', [3, 7, 2]], ['FACT', [4, 1, 4]], ['FACT', [5, 4, 4]]]","[['ROW', 3], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 8, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.4864122867584229
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 0 2]
 [0 7 9 0 8 2 0 0 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [1, 6, 9]], ['FACT', [6, 8, 2]], ['FACT', [7, 2, 9]], ['FACT', [8, 5, 9]]]","[['ROW', 8], ['ROW', 7], ['COL', 6], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 9]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,1.5968670845031738
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 9 2]
 [0 7 9 0 8 2 0 0 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [0, 8, 1]], ['FACT', [5, 6, 1]], ['FACT', [6, 7, 9]], ['FACT', [8, 2, 1]]]","[['ROW', 8], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 1]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,1.6774277687072754
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 0 7 6 0 9 2]
 [0 7 9 0 8 2 0 1 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [6, 4, 7]], ['FACT', [6, 5, 6]], ['FACT', [7, 7, 1]], ['FACT', [8, 2, 1]]]","[['ROW', 8], ['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 3, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,1.8712449073791504
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 1 7 6 0 9 2]
 [0 7 9 0 8 2 0 1 5]
 [0 2 1 5 3 9 7 0 8]]","[['FACT', [2, 6, 6]], ['FACT', [4, 8, 6]], ['FACT', [6, 7, 9]], ['FACT', [7, 7, 1]]]","[['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [8, 7, 6]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.721285343170166
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 1 7 6 0 9 2]
 [0 7 9 0 8 2 0 1 5]
 [0 2 1 5 3 9 7 6 8]]","[['FACT', [6, 5, 6]], ['FACT', [7, 1, 7]], ['FACT', [7, 2, 9]], ['FACT', [8, 7, 6]]]","[['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 0, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.2764904499053955
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 1 7 6 0 9 2]
 [6 7 9 0 8 2 0 1 5]
 [0 2 1 5 3 9 7 6 8]]","[['FACT', [0, 5, 4]], ['FACT', [5, 4, 4]], ['FACT', [6, 3, 1]], ['FACT', [8, 3, 5]]]","[['COL', 5], ['COL', 4], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 4]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.2352700233459473
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [0 5 8 1 7 6 0 9 2]
 [6 7 9 4 8 2 0 1 5]
 [0 2 1 5 3 9 7 6 8]]","[['FACT', [3, 2, 3]], ['FACT', [6, 1, 5]], ['FACT', [7, 0, 6]], ['FACT', [7, 1, 7]], ['FACT', [8, 4, 3]]]","[['ROW', 8], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 0, 3]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,1.5952410697937012
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [3 5 8 1 7 6 0 9 2]
 [6 7 9 4 8 2 0 1 5]
 [0 2 1 5 3 9 7 6 8]]","[['FACT', [6, 0, 3]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 5]], ['FACT', [8, 4, 3]]]","[['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 6, 3]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.591705322265625
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [3 5 8 1 7 6 0 9 2]
 [6 7 9 4 8 2 3 1 5]
 [0 2 1 5 3 9 7 6 8]]","[['FACT', [1, 2, 4]], ['FACT', [4, 1, 4]], ['FACT', [6, 0, 3]], ['FACT', [7, 0, 6]]]","[['COL', 0], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [8, 0, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.202483892440796
"[[5 3 6 7 9 4 2 8 1]
 [2 8 4 3 6 1 9 5 7]
 [1 9 7 8 2 5 6 4 3]
 [9 1 3 6 5 7 8 2 4]
 [8 4 2 9 1 3 5 7 6]
 [7 6 5 2 4 8 1 3 9]
 [3 5 8 1 7 6 0 9 2]
 [6 7 9 4 8 2 3 1 5]
 [4 2 1 5 3 9 7 6 8]]","[['FACT', [2, 7, 4]], ['FACT', [3, 8, 4]], ['FACT', [7, 6, 3]], ['FACT', [8, 6, 7]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 6, 4]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.45343947410583496
