grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 0 0 0 0 0 3]
 [2 0 0 0 0 5 0 4 0]
 [9 0 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 7, 9]], ['FACT', [3, 8, 3]], ['FACT', [5, 8, 5]], ['FACT', [7, 6, 9]]]","[['COL', 6], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 8, 9]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.5223431587219238
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 0 0 0 0 0 3]
 [2 0 0 0 0 5 0 4 9]
 [9 0 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [2, 5, 9]], ['FACT', [4, 8, 9]], ['FACT', [5, 0, 9]], ['FACT', [8, 4, 9]]]","[['ROW', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 3, 9]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,0,4,4,1.9286551475524902
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 0 0 0 0 3]
 [2 0 0 0 0 5 0 4 9]
 [9 0 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 3, 6]], ['FACT', [1, 6, 6]], ['FACT', [2, 2, 6]], ['FACT', [4, 0, 2]], ['FACT', [4, 5, 5]], ['FACT', [4, 7, 4]], ['FACT', [4, 8, 9]], ['FACT', [6, 4, 6]]]","[['ROW', 4], ['COL', 4], ['COL', 2], ['COL', 6], ['COL', 3]]","['DERIVED', [4, 1, 6]]",5,8,0,4,1,1,0,0,0,4,0,4,4,0,1,0,1,4,4,4,4,5.171857118606567
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 0 0 0 0 3]
 [2 6 0 0 0 5 0 4 9]
 [9 0 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 2, 3]], ['FACT', [3, 8, 3]], ['FACT', [4, 1, 6]], ['FACT', [7, 0, 3]]]","[['ROW', 3], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 1, 3]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,2.0481531620025635
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 0 0 0 0 3]
 [2 6 0 0 0 5 0 4 9]
 [9 3 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [3, 8, 3]], ['FACT', [4, 5, 5]], ['FACT', [5, 1, 3]], ['FACT', [8, 3, 3]]]","[['ROW', 5], ['ROW', 3], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 4, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,1.8990864753723145
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 0 0 0 0 3]
 [2 6 0 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [1, 3, 1]], ['FACT', [4, 4, 3]], ['FACT', [5, 4, 4]], ['FACT', [8, 5, 1]]]","[['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [3, 4, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.0099520683288574
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 0 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 0 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 5, 8]], ['FACT', [2, 5, 9]], ['FACT', [4, 4, 3]], ['FACT', [8, 3, 3]]]","[['COL', 5], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [1, 5, 3]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,2.4960837364196777
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 0 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 0 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 1, 2]], ['FACT', [1, 3, 1]], ['FACT', [1, 5, 3]], ['FACT', [2, 8, 2]]]","[['ROW', 1], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 4, 2]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.4113848209381104
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 0 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 0 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [2, 6, 1]], ['FACT', [3, 4, 1]], ['FACT', [4, 7, 4]], ['FACT', [4, 8, 9]], ['FACT', [5, 8, 5]]]","[['ROW', 3], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 1]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,2.416933059692383
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 0 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [3, 4, 1]], ['FACT', [4, 0, 2]], ['FACT', [4, 1, 6]], ['FACT', [5, 7, 1]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 2, 1]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.8647046089172363
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 0 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [2, 0, 8]], ['FACT', [3, 2, 4]], ['FACT', [4, 2, 1]], ['FACT', [8, 1, 8]]]","[['COL', 0], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 2, 8]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.794734477996826
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 0 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [1, 6, 6]], ['FACT', [4, 7, 4]], ['FACT', [5, 7, 1]], ['FACT', [7, 8, 6]]]","[['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 6]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,2.848299503326416
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 6 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 0 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 0, 1]], ['FACT', [4, 2, 1]], ['FACT', [6, 1, 9]], ['FACT', [8, 1, 8]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [7, 1, 1]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.9261822700500488
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 6 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 0 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [6, 5, 7]], ['FACT', [7, 0, 3]], ['FACT', [7, 1, 1]], ['FACT', [8, 7, 7]]]","[['ROW', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 2, 7]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,2.0280134677886963
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 0 4 9 1 0 0 6 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [1, 0, 7]], ['FACT', [4, 1, 6]], ['FACT', [5, 1, 3]], ['FACT', [7, 2, 7]]]","[['COL', 0], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 7]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.9598000049591064
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 0 6 3]
 [2 6 1 0 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [0, 5, 8]], ['FACT', [3, 3, 9]], ['FACT', [5, 2, 8]], ['FACT', [7, 4, 8]]]","[['ROW', 5], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 3, 8]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,1.9753429889678955
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 0 6 3]
 [2 6 1 8 3 5 0 4 9]
 [9 3 8 0 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [2, 4, 7]], ['FACT', [3, 3, 9]], ['FACT', [4, 3, 8]], ['FACT', [6, 5, 7]]]","[['COL', 3], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [5, 3, 7]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,1.2169561386108398
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 0 6 3]
 [2 6 1 8 3 5 0 4 9]
 [9 3 8 7 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [3, 7, 6]], ['FACT', [3, 8, 3]], ['FACT', [4, 3, 8]], ['FACT', [5, 2, 8]]]","[['ROW', 3], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 6, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.9153187274932861
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 8 6 3]
 [2 6 1 8 3 5 0 4 9]
 [9 3 8 7 4 0 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [3, 7, 6]], ['FACT', [4, 1, 6]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 4]]]","[['ROW', 5], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 5, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.3768792152404785
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 8 6 3]
 [2 6 1 8 3 5 0 4 9]
 [9 3 8 7 4 6 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [3, 1, 7]], ['FACT', [4, 7, 4]], ['FACT', [4, 8, 9]], ['FACT', [5, 3, 7]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 6, 7]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2,1.7887706756591797
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 0 8 6 3]
 [2 6 1 8 3 5 7 4 9]
 [9 3 8 7 4 6 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [1, 4, 2]], ['FACT', [4, 5, 5]], ['FACT', [5, 5, 6]], ['FACT', [6, 3, 2]]]","[['COL', 4], ['COL', 3], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 5, 2]]",3,4,1,2,0,0,0,1,0,2,0,2,2,0,2,2,1,2,0,2,2,1.5402185916900635
"[[1 2 3 6 5 8 4 9 7]
 [7 4 9 1 2 3 6 5 8]
 [8 5 6 4 7 9 1 3 2]
 [5 7 4 9 1 2 8 6 3]
 [2 6 1 8 3 5 7 4 9]
 [9 3 8 7 4 6 0 1 5]
 [4 9 5 2 6 7 3 8 1]
 [3 1 7 5 8 4 9 2 6]
 [6 8 2 3 9 1 5 7 4]]","[['FACT', [2, 8, 2]], ['FACT', [3, 6, 8]], ['FACT', [4, 6, 7]], ['FACT', [7, 7, 2]]]","[['COL', 6], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [5, 6, 2]]",3,4,2,1,0,0,1,0,0,0,2,2,2,0,2,2,1,2,0,2,2,0.9248344898223877
